DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2024-02-16,EQ,3304.95,3398,3304.05,3300.3,3382.8,3386.75,3369.15,3737.9,2082.1,2768329,9326927305.1,183986,LT
2024-02-15,EQ,3309,3321.95,3290.2,3309,3303.95,3300.3,3302.95,3737.9,2082.1,1999189,6603220230.75,166096,LT
2024-02-14,EQ,3290.05,3316.95,3263.05,3321.5,3312.95,3309,3287.26,3737.9,2082.1,2502138,8225169971.75,216456,LT
2024-02-13,EQ,3312,3338.55,3284.1,3299.55,3316.25,3321.5,3319.88,3737.9,2082.1,2151493,7142703813.4,169600,LT
2024-02-12,EQ,3330,3339.15,3287,3324.55,3301.55,3299.55,3308.84,3737.9,2082.1,1922273,6360497577.7,186795,LT
2024-02-09,EQ,3336.25,3390,3308.95,3335.5,3324,3324.55,3327.86,3737.9,2082.1,3121873,10389152101.4,181824,LT
2024-02-08,EQ,3413,3417.8,3293.85,3394.7,3356,3335.5,3350.08,3737.9,2082.1,3471727,11630563825.4,310823,LT
2024-02-07,EQ,3445,3447,3389,3424.25,3396,3394.7,3413.73,3737.9,2082.1,2099940,7168631397.95,188731,LT
2024-02-06,EQ,3346,3427.75,3337.55,3341.75,3419,3424.25,3398.53,3737.9,2082.1,2545192,8649919158.85,187126,LT
2024-02-05,EQ,3375.5,3407.95,3318.45,3376.05,3340.95,3341.75,3362.8,3737.9,2082.1,2954238,9934501679.35,415549,LT
2024-02-02,EQ,3402.7,3436.35,3361,3398,3380.6,3376.05,3399.28,3737.9,2072.65,7579802,25765855679.15,360278,LT
2024-02-01,EQ,3480,3493.75,3371,3479.75,3398,3398,3414.16,3737.9,2072.65,6149780,20996347650.9,350563,LT
2024-01-31,EQ,3520,3538,3387.05,3633.3,3480,3479.75,3459.48,3737.9,2072.65,9637606,33341119439.35,545802,LT
2024-01-30,EQ,3715.95,3737.9,3624.9,3708,3639.85,3633.3,3675.49,3737.9,2072.65,1454989,5347791328.15,133031,LT
2024-01-29,EQ,3604,3733.85,3600.1,3593.45,3710,3708,3687.07,3733.85,2072.65,2072982,7643238960.1,166432,LT
2024-01-25,EQ,3599.9,3618.25,3564.8,3589.2,3584,3593.45,3594.44,3670,2072.65,2206540,7931267641.2,164879,LT
2024-01-24,EQ,3570,3617.95,3521.7,3551,3600,3589.2,3586.69,3670,2072.65,3711521,13312062950.35,192912,LT
